Suburb,State,AvgRating,ServiceCount,AboveAverage
SALISBURY HEIGHTS,SA,4.5,2,True
SALISBURY NORTH,SA,4.666666666666667,3,True
SALISBURY PARK,SA,3.0,1,False
SALT ASH,NSW,4.0,2,True
SAMFORD,QLD,4.333333333333333,3,True
SAMFORD VILLAGE,QLD,5.0,1,True
SAMSON,WA,3.5,2,False
SAN REMO,NSW,3.5,2,False
SAN REMO,VIC,4.333333333333333,3,True
SANCTUARY LAKES,VIC,5.0,1,True
SANCTUARY POINT,NSW,4.666666666666667,3,True
SANDGATE,NSW,4.0,1,True
SANDGATE,QLD,4.166666666666667,6,True
SANDHURST,VIC,4.0,1,True
SANDRINGHAM,VIC,4.153846153846154,13,True
SANDSTONE POINT,QLD,4.0,1,True
SANDY BAY,TAS,4.444444444444445,9,True
SANDY BEACH,NSW,4.0,2,True
SANS SOUCI,NSW,4.444444444444445,9,True
SANTA TERESA,NT,4.0,1,True
SARATOGA,NSW,4.0,1,True
SARINA,QLD,4.25,5,True
SASSAFRAS,VIC,4.5,2,True
SCARBOROUGH,QLD,4.0,3,True
SCARBOROUGH,WA,4.0,5,True
SCARSDALE,VIC,4.0,2,True
SCHOFIELDS,NSW,4.111111111111111,11,True
SCONE,NSW,4.2,5,True
SCORESBY,VIC,4.0,5,True
SCOTLAND ISLAND,NSW,3.0,1,False
SCOTTSDALE,TAS,4.0,1,True
SCOTTVILLE,QLD,4.0,1,True
SCULLIN,ACT,4.666666666666667,3,True
SEA LAKE,VIC,,2,False
SEABROOK,VIC,4.5,2,True
SEACLIFF,SA,4.0,4,True
SEACOMBE GARDENS,SA,4.0,3,True
SEAFORD,SA,4.2,6,True
SEAFORD,VIC,4.076923076923077,16,True
SEAFORD HEIGHTS,SA,4.0,1,True
SEAFORD MEADOWS,SA,3.5,2,False
SEAFORD NORTH,VIC,5.0,1,True
SEAFORD RISA,SA,4.0,1,True
SEAFORD RISE,SA,4.5,2,True
SEAFORTH,NSW,4.111111111111111,9,True
SEAHAM,NSW,4.5,2,True
SEAHOLME,VIC,5.0,1,True
SEATON,SA,4.5,2,True
SEAVIEW DOWNS,SA,4.5,3,True
SEBASTOPOL,VIC,4.0,10,True
SECRET HARBOUR,WA,3.8,5,False
SEFTON,NSW,4.2,5,True
SEFTON PARK,SA,3.0,1,False
SELBY,VIC,4.5,2,True
SEMAPHORE,SA,4.0,2,True
SEMAPHORE PARK,SA,4.333333333333333,3,True
SERPENTINE,WA,3.5,2,False
SEVEN HILLS,NSW,4.0,23,True
SEVEN HILLS,QLD,4.0,2,True
SEVILLE,VIC,4.0,2,True
SEVILLE GROVE,WA,4.0,5,True
SEYMOUR,VIC,4.0,4,True
SHAILER PARK,QLD,4.166666666666667,6,True
SHALVEY,NSW,5.0,1,True
SHAW,QLD,4.0,2,True
SHEARWATER,TAS,3.0,1,False
SHEFFIELD,TAS,4.0,1,True
SHEIDOW PARK,SA,3.8333333333333335,6,False
SHELDON,QLD,5.0,3,True
SHELL COVE,NSW,4.75,4,True
SHELLEY,WA,4.0,1,True
SHELLHARBOUR,NSW,4.5,4,True
SHELLHARBOUR CITY,NSW,4.0,1,True
SHELLHARBOUR CITY CENTRE,NSW,4.0,1,True
SHELLY BEACH,NSW,4.0,1,True
SHENTON PARK,WA,3.5,2,False
SHEPPARTON,VIC,4.130434782608695,24,True
SHEPPARTON EAST,VIC,4.5,2,True
SHEPPARTON NORTH,VIC,3.0,2,False
SHERWOOD,QLD,4.0,4,True
SHOAL BAY,NSW,4.0,1,True
SHOALHAVEN HEADS,NSW,4.5,2,True
SHOALWATER,WA,4.0,1,True
SHORNCLIFFE,QLD,4.0,1,True
SHORTLAND,NSW,4.0,2,True
SILKSTONE,QLD,3.3333333333333335,4,False
SILKWOOD,QLD,4.0,1,True
SILVAN,VIC,,1,False
SILVERDALE,NSW,4.0,1,True
SILVERWATER,NSW,,1,False
SIMPSON,VIC,5.0,1,True
SINAGRA,WA,4.0,3,True
SINGLETON,NSW,4.0,12,True
SINGLETON,WA,4.333333333333333,3,True
SINGLETON HEIGHTS,NSW,4.0,1,True
SINNAMON PARK,QLD,4.5,2,True
SIPPY DOWNS,QLD,4.375,8,True
SKENNARS HEAD,NSW,4.0,2,True
SKIPTON,VIC,4.0,2,True
SKYE,VIC,4.0,1,True
SLACKS CREEK,QLD,4.0,6,True
SLADE POINT,QLD,4.0,1,True
SMEATON GRANGE,NSW,4.0,1,True
SMITHFIELD,NSW,4.0,13,True
SMITHFIELD,QLD,4.0,4,True
SMITHFIELD,SA,4.0,1,True
SMITHFIELD PLAINS,SA,4.0,2,True
SMITHS LAKE,NSW,4.0,1,True
SMITHTON,TAS,4.0,3,True
SMITHTOWN,NSW,5.0,1,True
SMYTHES CREEK,VIC,4.0,1,True
SMYTHESDALE,VIC,,1,False
SNAKE VALLEY,VIC,,1,False
SNOWTOWN,SA,3.5,2,False
SNUG,TAS,4.0,1,True
SOLDIERS HILL,QLD,4.0,1,True
SOLDIERS HILL,VIC,4.0,2,True
SOMERS,VIC,4.5,2,True
SOMERSET,TAS,3.6666666666666665,3,False
SOMERTON PARK,SA,4.333333333333333,3,True
SOMERVILLE,VIC,4.428571428571429,8,True
SOMERVILLE,WA,4.0,1,True
SORELL,TAS,4.0,2,True
SORRENTO,VIC,5.0,2,True
SOUTH ALBURY,NSW,4.0,1,True
SOUTH ARM,TAS,3.0,1,False
SOUTH BATHURST,NSW,4.333333333333333,3,True
SOUTH BRIGHTON,SA,5.0,1,True
SOUTH BRISBANE,QLD,4.0,7,True
SOUTH BUNBURY,WA,4.0,2,True
SOUTH COOGEE,NSW,4.5,4,True
SOUTH FREMANTLE,WA,4.0,1,True
SOUTH GEELONG,VIC,4.0,1,True
SOUTH GLADSTONE,QLD,,1,False
SOUTH GRAFTON,NSW,4.0,4,True
SOUTH GRANVILLE,NSW,4.0,4,True
SOUTH GUILDFORD,WA,4.0,1,True
SOUTH HEDLAND,WA,3.6666666666666665,3,False
SOUTH HOBART,TAS,4.25,4,True
SOUTH HURSTVILLE,NSW,4.2,6,True
SOUTH KALGOORLIE,WA,,1,False
SOUTH KINGSVILLE,VIC,4.5,3,True
SOUTH KOLAN,QLD,4.0,1,True
SOUTH LAKE,WA,4.0,4,True
SOUTH LAUNCESTON,TAS,4.166666666666667,6,True
SOUTH LISMORE,NSW,4.0,2,True
SOUTH MACKAY,QLD,4.0,3,True
SOUTH MACLEAN,QLD,3.0,1,False
SOUTH MAITLAND,NSW,4.0,1,True
SOUTH MELBOURNE,VIC,4.5,8,True
SOUTH MORANG,VIC,4.266666666666667,15,True
SOUTH MURWILLUMBAH,NSW,5.0,1,True
SOUTH NOWRA,NSW,3.75,4,False
SOUTH PENRITH,NSW,4.0,3,True
SOUTH PERTH,WA,4.0,7,True
SOUTH PLYMPTON,SA,4.333333333333333,7,True
SOUTH RIPLEY,QLD,,2,False
SOUTH TAMWORTH,NSW,4.0,5,True
SOUTH TOOWOOMBA,QLD,3.0,1,False
SOUTH TOWNSVILLE,QLD,4.0,3,True
SOUTH TURRAMURRA,NSW,4.5,2,True
SOUTH TWEED HEADS,NSW,4.0,1,True
SOUTH WENTWORTHVILLE,NSW,4.25,5,True
SOUTH WERRIBEE,VIC,,1,False
SOUTH WEST ROCKS,NSW,3.6666666666666665,3,False
SOUTH WHARF,VIC,5.0,1,True
SOUTH WINDSOR,NSW,3.5555555555555554,9,False
SOUTH YARRA,VIC,4.625,9,True
SOUTH YUNDERUP,WA,4.0,4,True
SOUTHBANK,VIC,4.333333333333333,6,True
SOUTHERN CROSS,WA,4.0,1,True
SOUTHERN RIVER,WA,3.8,11,False
SOUTHPORT,QLD,4.166666666666667,19,True
SOUTHSIDE,QLD,,2,False
SPEARWOOD,WA,3.8,6,False
SPEERS POINT,NSW,4.0,3,True
SPENCE,ACT,4.666666666666667,3,True
SPOTSWOOD,VIC,4.25,4,True
SPREYTON,TAS,4.0,1,True
SPRING FARM,NSW,3.8333333333333335,7,False
SPRING GULLY,VIC,4.5,2,True
SPRING HILL,QLD,4.0,4,True
SPRING MOUNTAIN,QLD,4.0,3,True
SPRINGDALE HEIGHTS,NSW,4.0,2,True
SPRINGFIELD,NSW,3.5,2,False
SPRINGFIELD,QLD,4.153846153846154,13,True
SPRINGFIELD,SA,5.0,1,True
SPRINGFIELD CENTRAL,QLD,4.0,5,True
SPRINGFIELD LAKES,QLD,3.875,8,False
SPRINGSURE,QLD,5.0,1,True
SPRINGVALE,VIC,4.25,13,True
SPRINGVALE SOUTH,VIC,4.117647058823529,18,True
SPRINGWOOD,NSW,4.166666666666667,6,True
SPRINGWOOD,QLD,4.076923076923077,13,True
ST AGNES,SA,4.6,5,True
ST ALBANS,VIC,4.45,27,True
ST ALBANS NORTH,VIC,4.0,1,True
ST ALBANS PARK,VIC,4.0,1,True
ST ANDREWS,NSW,4.0,3,True
ST ANDREWS,VIC,4.0,1,True
ST ANDREWS BEACH,VIC,4.0,1,True
ST ARNAUD,VIC,4.0,1,True
ST CLAIR,NSW,4.3076923076923075,15,True
ST CLAIR,SA,4.0,1,True
ST GEORGE,QLD,3.6666666666666665,4,False
ST GEORGES,SA,5.0,1,True
ST GEORGES BASIN,NSW,4.5,2,True
ST HELENA,VIC,4.5,2,True
ST HELENS,QLD,,1,False
ST HELENS,TAS,3.5,2,False
ST HELENS PARK,NSW,4.0,6,True
ST IVES,NSW,4.181818181818182,22,True
ST IVES CHASE,NSW,4.0,1,True
ST JAMES,WA,3.25,4,False
ST JOHNS PARK,NSW,4.0,3,True
ST JOHNS WOOD,QLD,5.0,1,True
ST KILDA,VIC,4.363636363636363,11,True
ST KILDA EAST,VIC,4.444444444444445,11,True
ST LEONARDS,NSW,4.111111111111111,9,True
ST LEONARDS,TAS,4.0,2,True
ST LEONARDS,VIC,4.0,1,True
ST LUCIA,QLD,4.375,8,True
ST MARYS,NSW,4.142857142857143,14,True
ST MARYS,SA,4.5,2,True
ST MARYS,TAS,4.0,1,True
ST MORRIS,SA,4.0,1,True
ST PETERS,NSW,4.0,2,True
ST PETERS,SA,4.333333333333333,3,True
STAFFORD,QLD,4.0,7,True
STAFFORD HEIGHTS,QLD,4.25,4,True
STANHOPE,VIC,4.0,1,True
STANHOPE GARDENS,NSW,4.25,4,True
STANMORE,NSW,4.0,7,True
STANTHORPE,QLD,3.75,4,False
STANWELL PARK,NSW,4.5,2,True
STAPYLTON,QLD,4.0,1,True
STAWELL,VIC,4.0,6,True
STEIGLITZ,QLD,,1,False
STEPNEY,SA,4.25,4,True
STIRLING,SA,4.0,7,True
STIRLING,WA,4.0,3,True
STIRLING NORTH,SA,4.0,2,True
STOCKTON,NSW,4.0,3,True
STONES CORNER,QLD,4.0,2,True
STONYFELL,SA,4.0,2,True
STRATFORD,VIC,4.0,3,True
STRATHALBYN,SA,3.8,6,False
STRATHFIELD,NSW,4.230769230769231,13,True
STRATHFIELD NORTH,NSW,4.5,2,True
STRATHFIELD SOUTH,NSW,4.0,2,True
STRATHFIELDSAYE,VIC,4.428571428571429,7,True
STRATHMERTON,VIC,4.0,2,True
STRATHMORE,VIC,4.428571428571429,7,True
STRATHPINE,QLD,4.25,9,True
STRATHTULLOH,VIC,4.0,2,True
STRATTON,WA,4.333333333333333,3,True
STREAKY BAY,SA,4.333333333333333,4,True
STRETTON,QLD,4.5,2,True
STROUD,NSW,4.0,2,True
STUART PARK,NT,4.0,4,True
STUART PARK ,NT,4.0,1,True
STUARTS POINT,NSW,4.0,1,True
STURT,SA,4.0,2,True
SUBIACO,WA,4.0,3,True
SUCCESS,WA,3.857142857142857,7,False
SUFFOLK PARK,NSW,6.0,1,True
SUMMER HILL,NSW,4.0,9,True
SUMMERHILL,TAS,3.0,1,False
SUN VALLEY,QLD,4.0,1,True
SUNBURY,VIC,4.09375,32,True
SUNNYBANK,QLD,4.0,9,True
SUNNYBANK HILLS,QLD,4.0,5,True
SUNSHINE,VIC,4.4,11,True
SUNSHINE BAY,NSW,3.0,1,False
SUNSHINE BEACH,QLD,4.0,3,True
SUNSHINE NORTH,VIC,4.4,7,True
SUNSHINE WEST,VIC,4.125,11,True
SURAT,QLD,4.0,1,True
SURF BEACH,NSW,4.0,1,True
SURFERS PARADISE,QLD,4.0,2,True
SURFSIDE,NSW,4.0,3,True
SURREY DOWNS,SA,3.6666666666666665,3,False
SURREY HILLS,VIC,4.230769230769231,13,True
SURRY HILLS,NSW,4.0,10,True
SUSSEX INLET,NSW,4.0,2,True
SUTHERLAND,NSW,4.444444444444445,9,True
SUTTON,NSW,4.0,2,True
SUTTONTOWN,SA,,1,False
SWAN HILL,VIC,4.1,12,True
SWAN REACH,SA,3.0,1,False
SWAN REACH,VIC,4.0,1,True
SWAN VIEW,WA,4.0,2,True
SWANBOURNE,WA,4.0,4,True
SWANSEA,NSW,4.0,2,True
SWANSEA,TAS,4.0,1,True
SYDENHAM,VIC,4.181818181818182,11,True
SYDNEY,NSW,4.25,13,True
SYDNEY OLYMPIC PARK,NSW,4.0,5,True
SYLVANIA,NSW,4.4,11,True
SYLVANIA WATERS,NSW,4.5,2,True
SYMONSTON,ACT,3.5,2,False
SYNDAL,VIC,4.0,2,True
Springwood,QLD,,1,False
Sunshine,VIC,,1,False
TABULAM,NSW,4.0,1,True
TACOMA,NSW,4.0,1,True
TAHMOOR,NSW,4.0,7,True
TAIGUM,QLD,4.0,7,True
TAILEM BEND,SA,4.0,1,True
TALBOT,VIC,,1,False
TALGARNO,VIC,4.0,1,True
TALLAI,QLD,4.0,1,True
TALLANGATTA,VIC,4.0,1,True
TALLAROOK,VIC,,1,False
TALLAWONG,NSW,4.0,3,True
TALLEBUDGERA,QLD,4.0,6,True
TALLYGAROOPNA,VIC,4.0,2,True
TAMBO,QLD,4.0,2,True
TAMBORINE MOUNTAIN,QLD,3.5,2,False
TAMINDA,NSW,5.0,1,True
TAMWORTH,NSW,4.043478260869565,23,True
TAMWORTH SOUTH,NSW,5.0,1,True
TANAH MERAH,QLD,4.0,1,True
TANGAMBALANGA,VIC,4.0,3,True
TANILBA BAY,NSW,4.25,4,True
TANNUM SANDS,QLD,4.4,5,True
TANUNDA,SA,3.857142857142857,7,False
TAPEROO,SA,3.8333333333333335,6,False
TAPPING,WA,4.333333333333333,3,True
TARA,QLD,3.0,1,False
TARADALE,VIC,4.0,1,True
TARAGO,NSW,4.0,2,True
TARAMPA,QLD,4.0,1,True
TARANGANBA,QLD,,1,False
TARCUTTA,NSW,4.0,1,True
TAREE,NSW,4.117647058823529,17,True
TAREN POINT,NSW,4.0,1,True
TARINGA,QLD,4.5,4,True
TARNAGULLA,VIC,,1,False
TARNEIT,VIC,4.233333333333333,45,True
TARNEIT NORTH,VIC,,1,False
TAROOM,QLD,4.0,1,True
TAROOMBALL,QLD,4.0,1,True
TAROONA,TAS,4.0,1,True
TARRAGINDI,QLD,4.166666666666667,6,True
TARRAWANNA,NSW,3.0,1,False
TARRO,NSW,4.0,1,True
TATACHILLA,SA,4.0,1,True
TATHRA,NSW,5.0,1,True
TATURA,VIC,4.25,4,True
TAWONGA,VIC,4.5,2,True
TAYLOR,ACT,4.666666666666667,5,True
TAYLORS HILL,VIC,3.8,7,False
TAYLORS LAKES,VIC,4.333333333333333,6,True
TEA GARDENS,NSW,4.0,2,True
TEA TREE GULLY,SA,4.0,4,True
TECOMA,VIC,4.333333333333333,3,True
TEESDALE,VIC,3.5,2,False
TELARAH,NSW,5.0,1,True
TELEGRAPH POINT,NSW,4.0,1,True
TELOPEA,NSW,4.0,1,True
TEMORA,NSW,4.0,3,True
TEMPE,NSW,4.0,5,True
TEMPLESTOWE,VIC,4.0,10,True
TEMPLESTOWE LOWER,VIC,4.0,11,True
TENAMBIT,NSW,4.0,2,True
TENNANT CREEK,NT,4.0,2,True
TENTERFIELD,NSW,4.5,2,True
TERANG,VIC,4.0,3,True
TERRANORA,NSW,4.0,2,True
TERREY HILLS,NSW,4.222222222222222,9,True
TERRIGAL,NSW,4.444444444444445,9,True
TEVIOTVILLE,QLD,5.0,1,True
TEWANTIN,QLD,4.6,5,True
TEXAS,QLD,4.0,2,True
THARWA,ACT,5.0,1,True
THE BASIN,VIC,4.5,3,True
THE CHANNON,NSW,5.0,1,True
THE ENTRANCE,NSW,4.666666666666667,3,True
THE GAP,NT,4.5,2,True
THE GAP,QLD,4.1,10,True
THE HILL,NSW,4.0,2,True
THE JUNCTION,NSW,4.0,2,True
THE OAKS,NSW,4.25,4,True
THE PATCH,VIC,4.5,2,True
THE PONDS,NSW,4.0,5,True
THE RANGE,QLD,5.0,2,True
THE ROCK,NSW,3.5,2,False
THE ROCKS,NSW,4.5,2,True
THEBARTON,SA,5.0,2,True
THEODORE,ACT,4.5,2,True
THEODORE,QLD,4.0,1,True
THIRLMERE,NSW,4.0,5,True
THIRROUL,NSW,4.0,2,True
THOMASTOWN,VIC,4.0,17,True
THORA,NSW,4.0,1,True
THORNBURY,VIC,4.285714285714286,15,True
THORNESIDE,QLD,4.0,1,True
THORNHILL PARK,VIC,4.0,5,True
THORNLANDS,QLD,3.875,9,False
THORNLEIGH,NSW,4.285714285714286,8,True
THORNLIE,WA,3.8333333333333335,15,False
THORNTON,NSW,4.285714285714286,9,True
THORPDALE,VIC,4.0,2,True
THREDBO VILLAGE,NSW,4.0,1,True
THREE SPRINGS,WA,4.0,1,True
THROSBY,ACT,4.5,5,True
THRUMSTER,NSW,5.5,2,True
THURGOONA,NSW,4.285714285714286,7,True
THURINGOWA,QLD,4.0,1,True
THURINGOWA CENTRAL,QLD,4.0,2,True
THURSDAY ISLAND,QLD,3.75,4,False
TIERI,QLD,4.0,1,True
TIGHES HILL,NSW,3.5,2,False
TIMBOON,VIC,4.5,3,True
TIMBUMBURI,NSW,4.0,1,True
TIN CAN BAY,QLD,4.0,2,True
TINANA,QLD,3.5,2,False
TINDAL,NT,4.0,2,True
TINGALPA,QLD,4.0,5,True
TINGHA,NSW,4.0,1,True
TINONEE,NSW,4.0,2,True
TINTENBAR,NSW,4.0,2,True
TINTINARA,SA,4.0,1,True
TIVOLI,QLD,,1,False
TIWI,NT,4.0,2,True
TOCUMWAL,NSW,3.0,2,False
TOLGA,QLD,3.5,2,False
TOLLAND,NSW,5.0,1,True
TOM PRICE,WA,3.0,1,False
TOMERONG,NSW,4.0,1,True
TONGALA,VIC,3.6666666666666665,3,False
TOOBEAH,QLD,4.0,1,True
TOODYAY,WA,4.0,1,True
TOOGOOLAWAH,QLD,4.0,3,True
TOOLAMBA,VIC,4.0,2,True
TOOLANGI,VIC,4.0,1,True
TOOLERN VALE,VIC,,2,False
TOOLEYBUC,NSW,4.0,1,True
TOOMBUL,QLD,5.0,1,True
TOONGABBIE,NSW,3.8823529411764706,18,False
TOONGABBIE,VIC,,1,False
TOORA,VIC,4.0,2,True
TOORADIN,VIC,4.333333333333333,3,True
TOORAK,VIC,4.333333333333333,10,True
TOORAWEENAH,NSW,4.0,1,True
TOORMINA,NSW,4.571428571428571,7,True
TOOTGAROOK,VIC,5.0,2,True
TOOWONG,QLD,3.5,6,False
TOOWOOMBA,QLD,3.8448275862068964,58,False
TOOWOOMBA CITY,QLD,3.5,2,False
TOOWOOMBA WEST,QLD,3.0,1,False
TORBANLEA,QLD,4.0,1,True
TORONTO,NSW,4.2,5,True
TORQUAY,QLD,4.2,5,True
TORQUAY,VIC,4.25,17,True
TORRENS,ACT,4.333333333333333,3,True
TORRENSVILLE,SA,4.333333333333333,3,True
TOTTENHAM,NSW,4.0,1,True
TOUKLEY,NSW,4.75,4,True
TOWNSEND,NSW,5.0,1,True
TOWNSVILLE,QLD,4.0,3,True
TOWNSVILLE CITY,QLD,4.0,1,True
TOWRADGI,NSW,4.5,2,True
TRAFALGAR,VIC,4.0,3,True
TRANGIE,NSW,4.0,1,True
TRANMERE,SA,5.0,1,True
TRARALGON,VIC,4.0625,22,True
TRARALGON SOUTH,VIC,4.0,2,True
TRAWALLA,VIC,4.0,1,True
TREEBY,WA,4.0,4,True
TREGEAR,NSW,5.0,1,True
TRENTHAM,VIC,4.0,2,True
TREVALLYN,TAS,4.0,2,True
TRIABUNNA,TAS,4.0,1,True
TRINITY BEACH,QLD,3.8,5,False
TRINITY GARDENS,SA,4.5,2,True
TRINITY PARK,QLD,4.0,2,True
TROTT PARK,SA,5.0,1,True
TRUGANINA,VIC,4.222222222222222,24,True
TRUNDLE,NSW,4.0,1,True
TUART HILL,WA,3.5,6,False
TUCABIA,NSW,4.0,1,True
TUGGERAH,NSW,4.4,5,True
TUGGERAWONG,NSW,3.5,2,False
TUGUN,QLD,4.0,3,True
TULLAMARINE,VIC,3.8,5,False
TULLAMORE,NSW,4.0,1,True
TULLIMBAR,NSW,5.0,2,True
TULLY,QLD,4.0,2,True
TUMBARUMBA,NSW,4.0,1,True
TUMBI UMBI,NSW,4.6,5,True
TUMBY BAY,SA,4.0,2,True
TUMUT,NSW,4.2,5,True
TUNCURRY,NSW,4.2,5,True
TUNGAMAH,VIC,4.0,1,True
TURNER,ACT,4.5,4,True
TUROSS HEAD,NSW,4.0,1,True
TURRAMURRA,NSW,4.25,13,True
TURRELLA,NSW,4.0,3,True
TURVEY PARK,NSW,4.0,1,True
TUSMORE,SA,4.0,1,True
TWEED HEADS,NSW,4.142857142857143,7,True
TWEED HEADS ,NSW,4.0,1,True
TWEED HEADS SOUTH,NSW,4.166666666666667,6,True
TWEED HEADS WEST,NSW,5.0,1,True
TWO ROCKS,WA,4.0,2,True
TWO WELLS,SA,4.333333333333333,6,True
TYABB,VIC,4.4,5,True
TYALGUM,NSW,5.0,1,True
TYERS,VIC,4.0,2,True
TYLDEN,VIC,4.0,1,True
Tanilba Bay,NSW,,1,False
The Entrance,NSW,,1,False
Torquay,VIC,,1,False
UKI,NSW,4.0,1,True
ULLADULLA,NSW,4.5,6,True
ULTIMO,NSW,4.3,10,True
ULVERSTONE,TAS,4.4,5,True
UMINA,NSW,4.5,2,True
UMINA BEACH,NSW,4.0,2,True
UNANDERRA,NSW,4.333333333333333,6,True
UNDERA,VIC,4.0,1,True
UNDERDALE,SA,4.333333333333333,3,True
UNDERWOOD,QLD,3.888888888888889,9,False
UNGARIE,NSW,,1,False
UNIVERSITY OF ADELAIDE,SA,4.0,1,True
UNLEY,SA,4.142857142857143,7,True
UPPER BURNIE,TAS,4.0,1,True
UPPER CABOOLTURE,QLD,4.0,1,True
UPPER COOMERA,QLD,4.066666666666666,15,True
UPPER FERNTREE GULLY,VIC,,1,False
UPPER KEDRON,QLD,4.0,1,True
UPPER MOUNT GRAVATT,QLD,4.0,10,True
UPPER ORARA,NSW,4.0,1,True
UPPER STURT,SA,4.0,1,True
UPPER SWAN,WA,4.0,1,True
UPWEY,VIC,4.4,5,True
UPWEY SOUTH,VIC,5.0,1,True
URAIDLA,SA,4.0,2,True
URALLA,NSW,4.0,2,True
URANGAN,QLD,4.25,4,True
URANQUINTY,NSW,4.0,1,True
URRAWEEN,QLD,4.285714285714286,7,True
URRBRAE,SA,4.5,2,True
URUNGA,NSW,4.0,3,True
Upper Ferntree Gully,VIC,4.0,1,True
VACY,NSW,3.0,1,False
VALE PARK,SA,5.0,2,True
VALENTINE,NSW,3.5,2,False
VALLA BEACH,NSW,5.0,1,True
VALLEY HEIGHTS,NSW,3.0,1,False
VALLEY VIEW,SA,4.5,2,True
VARROVILLE,NSW,4.0,1,True
VARSITY LAKES,QLD,4.333333333333333,6,True
VASSE,WA,4.0,3,True
VAUCLUSE,NSW,3.875,9,False
VERDUN,SA,3.0,2,False
VERMONT,VIC,4.625,9,True
VERMONT SOUTH,VIC,4.222222222222222,11,True
VICTOR HARBOR,SA,4.125,8,True
VICTORIA PARK,WA,3.6666666666666665,6,False
VICTORIA POINT,QLD,4.0,9,True
VIEWBANK,VIC,4.666666666666667,3,True
VILLAWOOD,NSW,4.5,3,True
VINCENT,QLD,4.0,3,True
VINCENTIA,NSW,4.0,1,True
VINEYARD,NSW,4.333333333333333,3,True
VIOLET TOWN,VIC,5.0,1,True
VIRGINIA,NT,3.0,1,False
VIRGINIA,QLD,4.0,2,True
VIRGINIA,SA,3.75,4,False
WACOL,QLD,4.0,3,True
WADALBA,NSW,4.0,2,True
WADEYE,NT,4.0,1,True
WAGAMAN,NT,3.3333333333333335,3,False
WAGGA WAGGA,NSW,4.193548387096774,32,True
WAGIN,WA,3.0,1,False
WAHGUNYAH,VIC,4.0,1,True
WAHROONGA,NSW,4.176470588235294,18,True
WAIKERIE,SA,4.333333333333333,3,True
WAIKIKI,WA,3.75,4,False
WAITARA,NSW,4.142857142857143,7,True
WAKELEY,NSW,3.0,1,False
WAKERLEY,QLD,3.0,1,False
WAKOOL,NSW,4.0,1,True
WALCHA,NSW,4.0,3,True
WALGETT,NSW,4.0,2,True
WALKERSTON,QLD,4.2,5,True
WALKERVALE,QLD,4.5,2,True
WALKERVILLE,SA,4.2,6,True
WALKLEY HEIGHTS,SA,4.0,1,True
WALLA WALLA,NSW,4.0,1,True
WALLACE,VIC,5.0,1,True
WALLACIA,NSW,3.0,1,False
WALLAGA LAKE,NSW,4.0,2,True
WALLALONG,NSW,4.0,1,True
WALLAN,VIC,4.25,9,True
WALLANGARRA,QLD,3.0,1,False
WALLAROO,SA,4.333333333333333,3,True
WALLERAWANG,NSW,5.0,1,True
WALLINGTON,VIC,4.0,1,True
WALLISTON,WA,4.0,3,True
WALLOON,QLD,4.0,2,True
WALLSEND,NSW,4.571428571428571,7,True
WALLUMBILLA,QLD,,1,False
WALPOLE,WA,4.0,1,True
WAMBERAL,NSW,4.375,8,True
WAMURAN,QLD,4.0,2,True
WANDAL,QLD,4.0,1,True
WANDI,WA,3.5,3,False
WANDIN NORTH,VIC,4.333333333333333,3,True
WANDINA,WA,4.0,2,True
WANDOAN,QLD,5.0,1,True
WANDONG,VIC,4.0,2,True
WANGARA,WA,4.0,1,True
WANGARATTA,VIC,4.105263157894737,20,True
WANGARY,SA,4.0,1,True
WANGI WANGI,NSW,4.5,2,True
WANGURI,NT,4.0,4,True
WANNANUP,WA,4.0,2,True
WANNEROO,WA,3.8181818181818183,12,False
WANNIASSA,ACT,4.363636363636363,11,True
WANORA,QLD,5.0,1,True
WANTIRNA,VIC,4.125,8,True
WANTIRNA SOUTH,VIC,4.190476190476191,22,True
WARABROOK,NSW,4.5,2,True
WARAMANGA,ACT,4.0,3,True
WARANA,QLD,4.0,1,True
WARATAH,NSW,4.25,9,True
WARATAH WEST,NSW,4.0,1,True
WARBURTON,VIC,5.0,2,True
WARIALDA,NSW,4.0,1,True
WARILLA,NSW,4.5,4,True
WARNBRO,WA,4.0,7,True
WARNER,QLD,4.0,5,True
WARNERS BAY,NSW,4.125,9,True
WARNERVALE,NSW,4.25,4,True
WAROOKA,SA,4.0,1,True
WAROONA,WA,4.0,1,True
WARRABER ISLAND,QLD,5.0,1,True
WARRACKNABEAL,VIC,4.0,2,True
WARRADALE,SA,4.2,5,True
WARRAGAMBA,NSW,4.333333333333333,4,True
WARRAGUL,VIC,4.125,18,True
WARRANDYTE,VIC,4.0,4,True
WARRANE,TAS,4.5,3,True
WARRANWOOD,VIC,4.4,5,True
WARRAWEE,NSW,5.5,2,True
WARRAWONG,NSW,4.0,4,True
WARREN,NSW,4.0,2,True
WARRENHEIP,VIC,,1,False
WARRIEWOOD,NSW,4.125,8,True
WARRIMOO,NSW,3.75,4,False
WARRNAMBOOL,VIC,3.9565217391304346,25,False
WARWICK,QLD,4.0,9,True
WARWICK,WA,4.0,3,True
WARWICK FARM,NSW,5.0,1,True
WATANOBBI,NSW,4.0,1,True
WATERFALL,NSW,4.0,1,True
WATERFORD,QLD,3.8,5,False
WATERFORD WEST,QLD,4.090909090909091,11,True
WATERLOO,NSW,4.166666666666667,7,True
